Num_Matrices	Median_Transfer_Time_ms
1	0.011376
11	0.006608
21	0.006928
31	0.007152
41	0.007408
51	0.007456
61	0.007568
71	0.017632
81	0.018016
91	0.018544
101	0.018464
111	0.018496
121	0.018944
131	0.019072
141	0.019216
151	0.019712
161	0.019808
171	0.020160
181	0.020592
191	0.020880
201	0.021456
211	0.021776
221	0.022000
231	0.022240
241	0.022288
251	0.022768
261	0.023312
271	0.023472
281	0.023840
291	0.024256
301	0.024464
311	0.025040
321	0.025424
331	0.025552
341	0.025888
351	0.026016
361	0.026560
371	0.026560
381	0.027040
391	0.027552
401	0.027376
411	0.028080
421	0.027984
431	0.028640
441	0.028960
451	0.028896
461	0.029536
471	0.029600
481	0.030160
491	0.030272
501	0.030592
511	0.031520
521	0.031360
531	0.031744
541	0.031808
551	0.032496
561	0.032416
571	0.032784
581	0.033328
591	0.033088
601	0.033760
611	0.034272
621	0.034736
631	0.035024
641	0.035200
651	0.033552
661	0.035520
671	0.035776
681	0.036032
691	0.036176
701	0.036672
711	0.036912
721	0.037440
731	0.037248
741	0.037920
751	0.038144
761	0.038672
771	0.038960
781	0.039776
791	0.040032
801	0.040288
811	0.040096
821	0.041120
831	0.040928
841	0.041200
851	0.041600
861	0.041536
871	0.042304
881	0.042192
891	0.042720
901	0.042800
911	0.043248
921	0.043776
931	0.043936
941	0.044544
951	0.044672
961	0.044848
971	0.044912
981	0.045376
991	0.045296
1001	0.046032
1011	0.046224
1021	0.047008
1031	0.046640
1041	0.047488
1051	0.047920
1061	0.048144
1071	0.048288
1081	0.048736
1091	0.048768
1101	0.049328
1111	0.049856
1121	0.050144
1131	0.049888
1141	0.050592
1151	0.050880
1161	0.050960
1171	0.051408
1181	0.051872
1191	0.052000
1201	0.049792
1211	0.045744
1221	0.046080
1231	0.046688
1241	0.046096
1251	0.046336
1261	0.046800
1271	0.047088
1281	0.047344
1291	0.047680
1301	0.047520
1311	0.048128
1321	0.048208
1331	0.047952
1341	0.048544
1351	0.048960
1361	0.049152
1371	0.049552
1381	0.049536
1391	0.049792
1401	0.050064
1411	0.050512
