Num_Matrices	Median_Transfer_Time_ms
1	0.010000
11	0.011600
21	0.013600
31	0.012080
41	0.012140
51	0.012240
61	0.012240
71	0.012560
81	0.012400
91	0.012480
101	0.012400
111	0.012320
121	0.015120
131	0.012800
141	0.012640
151	0.012800
161	0.013840
171	0.014080
181	0.014080
191	0.014160
201	0.014160
211	0.014160
221	0.014000
231	0.014080
241	0.014560
251	0.014720
261	0.014080
271	0.014400
281	0.015200
291	0.015280
301	0.015360
311	0.015520
321	0.014800
331	0.014880
341	0.015920
351	0.016160
361	0.016160
371	0.016320
381	0.016080
391	0.016400
401	0.016080
411	0.017040
421	0.017200
431	0.016960
441	0.016880
451	0.017200
461	0.017360
471	0.017920
481	0.017280
491	0.018160
501	0.018320
511	0.018000
521	0.017920
531	0.018560
541	0.018800
551	0.018000
561	0.018720
571	0.019120
581	0.018800
591	0.019520
601	0.019360
611	0.019680
621	0.019680
631	0.019680
641	0.020240
651	0.019680
661	0.020000
671	0.019920
681	0.020960
691	0.021120
701	0.020480
711	0.021040
721	0.021600
731	0.021760
741	0.021840
751	0.022000
761	0.022000
771	0.021600
781	0.021520
791	0.021840
801	0.022560
811	0.021920
821	0.022800
831	0.022240
841	0.023120
851	0.023120
861	0.023360
871	0.022560
881	0.023440
891	0.023360
901	0.023040
911	0.023600
921	0.023280
931	0.023280
941	0.024240
951	0.024480
961	0.024640
971	0.023840
981	0.023840
991	0.024560
1001	0.024160
1011	0.024960
1021	0.024720
1031	0.024480
1041	0.025120
1051	0.025920
1061	0.025280
1071	0.025840
1081	0.026320
1091	0.025680
1101	0.025600
1111	0.026720
1121	0.026880
1131	0.026960
1141	0.026720
1151	0.026880
1161	0.027520
1171	0.027200
1181	0.027600
1191	0.026960
1201	0.027520
1211	0.028160
1221	0.027280
1231	0.028320
1241	0.028480
1251	0.027760
1261	0.028800
1271	0.028800
1281	0.029120
1291	0.028160
1301	0.029120
1311	0.029280
1321	0.029280
1331	0.029440
1341	0.029440
1351	0.030080
1361	0.029280
1371	0.030320
1381	0.030480
1391	0.029920
1401	0.030640
1411	0.030800
1421	0.029920
1431	0.030800
1441	0.030480
1451	0.030720
1461	0.031520
1471	0.031520
1481	0.031840
1491	0.031520
1501	0.031760
1511	0.031360
1521	0.032480
1531	0.033680
1541	0.032640
1551	0.032000
1561	0.032960
1571	0.032160
1581	0.032560
1591	0.033280
1601	0.032720
1611	0.033361
1621	0.033840
1631	0.033200
1641	0.033760
1651	0.034160
1661	0.033760
1671	0.033600
1681	0.034641
1691	0.034720
1701	0.034640
1711	0.034640
1721	0.034880
1731	0.034401
1741	0.034560
1751	0.034720
1761	0.035680
1771	0.034960
1781	0.036160
1791	0.036080
1801	0.036400
1811	0.036480
1821	0.036640
1831	0.035840
1841	0.036800
1851	0.036880
1861	0.036400
1871	0.036320
1881	0.036720
1891	0.036640
1901	0.037760
1911	0.037760
1921	0.037760
1931	0.037120
1941	0.037680
1951	0.038240
1961	0.037840
1971	0.037840
1981	0.038880
1991	0.038000
2001	0.038801
2011	0.038240
2021	0.039120
2031	0.039520
2041	0.039760
2051	0.038960
2061	0.038880
2071	0.039920
2081	0.040240
2091	0.039840
2101	0.040400
2111	0.040800
2121	0.040800
2131	0.040320
2141	0.041120
2151	0.040320
2161	0.041440
2171	0.041120
2181	0.041360
2191	0.041680
2201	0.041920
2211	0.042080
2221	0.042240
2231	0.041760
2241	0.042161
2251	0.042560
2261	0.041760
2271	0.043120
2281	0.042080
2291	0.042320
2301	0.042720
2311	0.043120
2321	0.043040
2331	0.044080
2341	0.043440
2351	0.043760
2361	0.044160
2371	0.043840
2381	0.044160
2391	0.044560
2401	0.044720
2411	0.045120
2421	0.045200
2431	0.044560
2441	0.046000
2451	0.045200
2461	0.044960
2471	0.045680
2481	0.045920
2491	0.045840
2501	0.046000
2511	0.046080
2521	0.046640
2531	0.046080
2541	0.046480
2551	0.046960
2561	0.046880
2571	0.046640
2581	0.047200
2591	0.046720
2601	0.046960
2611	0.047200
2621	0.047200
2631	0.047600
2641	0.047840
2651	0.047840
2661	0.047920
2671	0.048480
2681	0.048480
2691	0.048160
2701	0.048080
2711	0.048240
2721	0.049120
2731	0.048880
2741	0.048880
2751	0.049440
2761	0.049440
2771	0.049600
2781	0.050080
2791	0.049120
2801	0.050000
2811	0.049680
2821	0.050080
2831	0.050800
2841	0.050320
2851	0.050800
2861	0.051120
2871	0.051360
2881	0.051680
2891	0.051600
2901	0.051280
2911	0.051280
2921	0.051120
2931	0.051440
2941	0.052400
2951	0.051600
2961	0.052560
2971	0.052080
2981	0.052880
2991	0.052240
3001	0.053280
3011	0.052480
3021	0.052800
3031	0.053440
3041	0.053040
3051	0.053440
3061	0.053520
3071	0.053920
3081	0.053520
3091	0.054719
3101	0.054400
3111	0.054000
3121	0.055120
3131	0.054720
3141	0.054880
3151	0.054880
3161	0.055120
3171	0.055760
3181	0.055200
3191	0.055280
3201	0.055280
3211	0.055280
3221	0.055520
3231	0.055600
3241	0.055680
3251	0.056320
3261	0.056080
3271	0.056160
3281	0.057120
3291	0.057120
3301	0.056880
3311	0.057440
3321	0.057440
3331	0.057040
3341	0.056880
3351	0.057840
3361	0.058240
3371	0.057760
3381	0.058320
3391	0.058400
3401	0.058720
3411	0.058800
3421	0.058880
3431	0.058160
3441	0.059200
3451	0.058960
3461	0.058640
3471	0.059520
3481	0.059680
3491	0.059840
3501	0.060000
3511	0.060240
3521	0.060320
3531	0.059520
3541	0.060080
3551	0.060720
3561	0.060880
3571	0.061040
3581	0.061120
3591	0.060960
3601	0.060960
3611	0.061600
3621	0.060800
3631	0.061040
3641	0.061920
3651	0.062160
3661	0.062080
3671	0.061440
3681	0.062640
3691	0.061760
3701	0.062320
3711	0.062640
3721	0.062240
3731	0.062480
3741	0.063360
3751	0.063520
3761	0.063680
3771	0.062880
3781	0.063040
3791	0.063600
3801	0.064640
3811	0.063360
3821	0.063600
3831	0.063760
3841	0.064720
3851	0.064000
3861	0.064240
3871	0.064160
3881	0.064480
3891	0.064960
3901	0.065600
3911	0.065360
3921	0.065840
3931	0.065520
3941	0.066240
3951	0.066000
3961	0.065440
3971	0.065920
3981	0.065920
3991	0.066560
4001	0.066240
4011	0.066960
4021	0.066559
4031	0.066480
4041	0.067200
4051	0.067600
4061	0.066880
4071	0.067200
4081	0.067760
4091	0.068240
4101	0.067920
4111	0.068480
4121	0.067760
4131	0.068560
4141	0.068160
4151	0.069120
4161	0.068880
4171	0.068560
4181	0.068480
4191	0.069200
4201	0.069520
4211	0.069280
4221	0.070080
4231	0.070160
4241	0.069440
4251	0.070560
4261	0.070320
4271	0.070160
4281	0.070880
4291	0.070000
4301	0.070240
4311	0.071200
4321	0.071360
4331	0.071680
4341	0.071600
4351	0.071200
4361	0.072480
4371	0.071440
4381	0.071682
4391	0.071760
4401	0.072640
4411	0.071920
4421	0.072000
4431	0.072800
4441	0.072400
4451	0.073120
4461	0.072880
4471	0.073280
4481	0.073122
4491	0.073600
4501	0.073200
4511	0.073602
4521	0.073680
4531	0.074002
4541	0.073760
4551	0.074960
4561	0.074160
4571	0.075040
4581	0.074400
4591	0.074482
4601	0.074962
4611	0.075040
4621	0.075200
4631	0.076320
4641	0.075440
4651	0.076240
4661	0.076402
4671	0.076560
4681	0.076560
4691	0.076480
4701	0.076720
4711	0.076480
4721	0.077200
4731	0.076560
4741	0.076880
4751	0.077683
4761	0.077520
4771	0.077760
4781	0.077440
4791	0.078160
4801	0.078000
4811	0.078080
4821	0.077762
4831	0.078800
4841	0.078640
4851	0.078480
4861	0.079120
4871	0.079520
4881	0.078640
4891	0.079120
4901	0.078882
4911	0.079520
4921	0.079759
4931	0.079440
4941	0.079920
4951	0.080002
4961	0.080080
4971	0.080160
4981	0.080480
4991	0.080880
5001	0.080880
5011	0.081280
5021	0.081200
5031	0.080720
5041	0.080882
5051	0.081120
5061	0.081440
5071	0.081120
5081	0.081760
5091	0.081600
5101	0.081600
5111	0.082640
5121	0.082880
5131	0.082080
5141	0.083040
5151	0.082480
5161	0.083040
5171	0.083440
5181	0.082643
5191	0.083122
5201	0.083362
5211	0.084000
5221	0.083520
5231	0.084160
5241	0.083760
5251	0.084320
5261	0.084240
5271	0.084482
5281	0.084800
5291	0.085440
5301	0.084960
5311	0.085120
5321	0.085120
5331	0.085360
5341	0.085280
5351	0.085760
5361	0.085760
5371	0.085760
5381	0.085920
5391	0.086080
5401	0.086400
5411	0.086480
5421	0.086560
5431	0.086560
5441	0.086640
5451	0.087280
5461	0.087200
5471	0.087200
5481	0.087520
5491	0.087441
5501	0.087760
5511	0.088480
5521	0.088080
5531	0.088240
5541	0.088081
5551	0.088400
5561	0.088560
5571	0.088800
5581	0.089120
