Num_Matrices	Median_Transfer_Time_ms
1	0.009424
11	0.006000
21	0.005984
31	0.005936
41	0.006224
51	0.006592
61	0.006688
71	0.007104
81	0.006976
91	0.007312
101	0.007456
111	0.007744
121	0.008032
131	0.008384
141	0.008640
151	0.008928
161	0.009232
171	0.009552
181	0.009824
191	0.010192
201	0.010560
211	0.010784
221	0.011152
231	0.011392
241	0.011632
251	0.011952
261	0.012288
271	0.012592
281	0.012896
291	0.013232
301	0.013472
311	0.013904
321	0.014208
331	0.014480
341	0.014704
351	0.014992
361	0.015264
371	0.015632
381	0.015952
391	0.016336
401	0.016608
411	0.016800
421	0.017104
431	0.017472
441	0.017792
451	0.017984
461	0.018368
471	0.018752
481	0.019008
491	0.019296
501	0.019536
511	0.019920
521	0.020176
531	0.020448
541	0.020688
551	0.021136
561	0.021408
571	0.021712
581	0.022000
591	0.022224
601	0.022736
611	0.022832
621	0.023200
631	0.023632
641	0.023856
651	0.024272
661	0.024496
671	0.024672
681	0.024928
691	0.025232
701	0.025680
711	0.025856
721	0.026256
731	0.026512
741	0.026832
751	0.027088
761	0.027360
771	0.027696
781	0.028080
791	0.028368
801	0.028640
811	0.028896
821	0.029264
831	0.029568
841	0.030000
851	0.030208
861	0.030496
871	0.030784
881	0.031104
891	0.031328
901	0.031712
911	0.032000
921	0.032320
931	0.032592
941	0.032992
951	0.033280
961	0.033696
971	0.033792
981	0.034112
991	0.034464
1001	0.034720
1011	0.034976
1021	0.035312
1031	0.035648
1041	0.036000
1051	0.036224
1061	0.036544
1071	0.036896
1081	0.037296
1091	0.037568
1101	0.037776
1111	0.038160
1121	0.038384
1131	0.038720
1141	0.038976
1151	0.039376
1161	0.039600
1171	0.039776
1181	0.040128
1191	0.040464
1201	0.040880
1211	0.041200
1221	0.041360
1231	0.041664
1241	0.041968
1251	0.042304
1261	0.042592
1271	0.042960
1281	0.043376
1291	0.043472
1301	0.043744
1311	0.044064
1321	0.044368
1331	0.044800
1341	0.045040
1351	0.045312
1361	0.045520
1371	0.045920
1381	0.046384
1391	0.046544
1401	0.046768
1411	0.047216
1421	0.047440
1431	0.047776
1441	0.048160
1451	0.048336
1461	0.048608
1471	0.048928
1481	0.049232
1491	0.049488
1501	0.049808
1511	0.050080
1521	0.050512
1531	0.050752
1541	0.051072
1551	0.051456
1561	0.051824
1571	0.052032
1581	0.052192
1591	0.052736
1601	0.053264
1611	0.053264
1621	0.053440
1631	0.053824
1641	0.054080
1651	0.054384
1661	0.054768
1671	0.055008
1681	0.055408
1691	0.055520
1701	0.056016
1711	0.056272
1721	0.056592
1731	0.056912
1741	0.057088
1751	0.057488
1761	0.057712
1771	0.058048
1781	0.058336
1791	0.058672
1801	0.058944
1811	0.059200
1821	0.059728
1831	0.059968
1841	0.060144
1851	0.060416
1861	0.060896
1871	0.061248
1881	0.061360
1891	0.061648
1901	0.062016
1911	0.062384
1921	0.062832
1931	0.063040
1941	0.063184
1951	0.063392
1961	0.063792
1971	0.064048
1981	0.064720
1991	0.064752
2001	0.065040
2011	0.065520
2021	0.065584
2031	0.065984
2041	0.066320
2051	0.066656
2061	0.066784
2071	0.067136
2081	0.067456
2091	0.067808
2101	0.068032
2111	0.068320
2121	0.068608
2131	0.068896
2141	0.069504
2151	0.069600
2161	0.069952
2171	0.070288
2181	0.070592
2191	0.071088
2201	0.071392
2211	0.071648
2221	0.071840
2231	0.072288
2241	0.072912
2251	0.072752
2261	0.073088
2271	0.073376
2281	0.073872
2291	0.074016
2301	0.074528
2311	0.074832
2321	0.075152
2331	0.075488
2341	0.075680
2351	0.076032
2361	0.076304
2371	0.076624
2381	0.076864
2391	0.077104
2401	0.077504
2411	0.077776
2421	0.078096
2431	0.078352
2441	0.078736
2451	0.078976
2461	0.079376
2471	0.079584
2481	0.079968
2491	0.080224
2501	0.080544
2511	0.080832
2521	0.081104
2531	0.081712
2541	0.081776
2551	0.082144
